Broker_id,Property_id
3912292,13933308
3912292,13933307
3912292,9758370
3912292,9758368
3912292,9758374
3912292,9758371
3912292,9758377
3912292,9758376
3912292,9758375
3912292,9758367
3912292,9758369
3912292,9758372
3912292,9605794
3912292,9605786
3912292,9605767
3912292,9605790
3912292,9605784
3912292,9605769
3912292,9605774
3912292,9605768
3912292,9605781
3912292,9605791
3912292,9605782
3912292,9605792
3912292,9605773
3912292,9605795
3912292,9605789
3912292,9605778
3912292,9605796
3912292,9605788
3912292,9605770
3912292,9605772
3912292,9605776
3912292,8538547
3912292,10273221
3912292,10273220
3912292,10139328
3912292,10139330
3912292,10274993
3912292,10274996
3912292,10242207
3912292,10242193
3912292,10242202
3912292,10275948
3912292,10242206
3912292,10274988
3912292,10242192
3912292,10242236
3912292,8118357
3912292,15333652
3912292,12509451
3912292,12683549
3912292,15197740
3912292,13073113
3912292,13501988
3912292,13501987
3912292,13501985
3912292,13501984
3912292,13501983
3912292,13501982
3912292,13501981
3912292,13501979
3912292,13501978
3912292,13501977
3912292,13501976
3912292,13501974
3912292,13501972
3912292,13487263
3912292,14947223
3912292,14595825
3912292,15178226
3912292,15180962
3912292,14742051
3912292,14742116
3912292,15011293
3912292,14947244
3912292,13357489
3912292,13726975
3912292,10529825
3912292,12720956
3912292,14061416
3912292,14061494
3912292,15314805
3912292,15337489
3912292,15313353
3912292,15313334
3912292,15313288
3912292,14748008
3912292,15314981
3912292,14893046
3912292,14893052
3912292,14893065
3912292,15307599
3912292,15307754
3912292,15307664
3912292,12544248
3912292,8794544
3912292,14838753
3912292,6482077
3912292,14888657
3912292,14888632
3912292,9714423
3912292,10472967
3912292,9224679
3912292,14220492
3912292,14220540
3912292,14682672
3912292,13750164
3912292,14682653
3912292,8201956
3912292,13110107
3912292,8829124
3912292,14317921
3912292,14682596
3912292,12533869
3912292,14682812
3912292,14389372
3912292,14682743
3912292,14682974
3912292,14682965
3912292,14682960
3912292,14521143
3912292,14682944
3912292,14658655
3912292,14564640
3912292,14146937
3912292,12928278
3912292,14683096
3912292,13059508
3912292,13074995
3912292,12964726
3912292,14334728
3912292,10310290
3912292,14398874
3912292,13352847
3912292,14683012
3912292,14683007
3912292,14682983
3912292,10519964
3912292,13914155
3912292,10700298
3912292,10158178
3912292,14148155
3912292,14683112
3912292,8145404
3912292,14718524
3912292,13743876
3912292,15073635
3912292,14849279
3912292,15314647
3912292,15314625
3912292,15296817
3912292,15297459
3912292,15297422
3912292,5728385
3912292,14396590
3912292,13036351
3912292,12520780
3912292,5687663
3912292,14381923
3912292,14851571
3912292,14592158
3912292,15294668
3912292,6023296
3912292,5601589
3912292,15190544
3912292,14202608
3912292,14202605
3912292,14202603
3912292,15066432
3912292,13496053
3912292,14694574
3912292,15016839
3912292,15017100
3912292,14867422
3912292,15109222
3912292,13202609
3912292,12579186
3912292,14587931
3912292,14907234
3912292,15099934
3912292,14926997
3912292,14605859
3912292,5689834
3912292,15066505
3912292,15557072
3912292,15172171
3912292,15175801
3912292,15175940
3912292,14358586
3912292,10762100
3912292,15017199
3912292,14947204
3912292,15017069
3912292,12314188
3912292,14592615
3912292,14845458
3912292,10470751
3912292,15071544
3912292,15071386
3912292,15071361
3912292,15010681
3912292,15010698
3912292,14947176
3912292,6692227
3912292,14480077
3912292,14893041
3912292,10905589
3912292,12316756
3912292,14122064
3912292,12315763
3912292,10037471
3912292,10137980
3912292,5395062
3912292,10137979
3912292,10137978
3912292,10137977
3912292,9762030
3912292,9762031
3912292,9762032
3912292,10137976
3912292,5395058
3912292,5395063
3912292,5648838
3912292,5419465
3912292,5648477
3912292,5419466
3912292,14266870
3912292,14267849
3912292,14268615
3912292,12666117
3912292,12666116
3912292,10750392
3912292,12666115
3912292,12666114
3912292,12666113
3912292,12666112
3912292,12666111
3912292,12666110
3912292,10750394
3912292,12666107
3912292,10750393
3912292,13071555
3912292,13071554
3912292,13071553
3912292,13071552
3912292,13071551
3912292,13071550
3912292,10627330
3912292,12637599
3912292,12666120
3912292,12666119
3912292,12666118
3912292,10727537
3912292,12311305
3912292,15553094
3912292,15553061
3912292,15553046
3912292,15552957
3912292,15552909
3912292,14682615
3912292,13347151
3912292,14412192
3912292,14683122
3912292,14683120
3912292,12974298
3912292,14718238
3912292,14718218
3912292,12974292
3912292,15272018
3912292,15163522
3912292,10113725
3912292,8083684
3912292,12561260
3912292,15001777
3912292,14104549
3912292,14104547
3912292,13206792
3912292,10029996
3912292,14167784
3912292,12613102
3912292,10086117
3912292,9597076
3912292,10377117
3912292,15518828
3912292,15518827
3912292,15518826
3912292,15518825
3912292,15518824
3912292,15518823
3912292,15518822
3912292,15528207
3912292,15528206
3912292,15528205
3912292,13411972
3912292,10158139
3912292,13083029
3912292,15245389
3912292,10472348
3912292,15246504
3912292,15246488
3912292,14456786
3912292,15400728
3912292,15244406
3912292,15244348
3912292,10158113
3912292,10198542
3912292,12325489
3912292,10468448
3912292,10198541
3912292,10241910
3912292,10158133
3912292,10158342
3912292,10880478
3912292,13886095
3912292,13886093
3912292,12093114
3912292,12093107
3912292,12515315
3912292,12515314
3912292,12515313
3912292,12515312
3912292,7188842
3912292,12515311
3912292,12515310
3912292,12515309
3912292,5403761
3912292,5403762
3912292,12515307
3912292,12515306
3912292,7188840
3912292,12515305
3912292,12515304
3912292,12515317
3912292,14903334
3912292,15286854
3912292,15286853
3912292,15286852
3912292,15286851
3912292,15286850
3912292,15286849
3912292,14819294
3912292,14819293
3912292,15493706
3912292,13773118
3912292,15445872
3912292,15551327
3912292,15544765
3912292,9997789
3912292,9997777
3912292,10634485
3912292,10158238
3912292,10473178
3912292,10634668
3912292,10634660
3912292,6270976
3912292,10635074
3912292,10634981
3912292,10634933
3912292,10635404
3912292,10651098
3912292,10784614
3912292,10692517
3912292,10702080
3912292,10702442
3912292,10702391
3912292,10703306
3912292,10703287
3912292,8216073
3912292,10711971
3912292,10469338
3912292,10037101
3912292,10469334
3912292,10037109
3912292,9607801
3912292,9607803
3912292,12085557
3912292,12085554
3912292,12475734
3912292,12475733
3912292,12416325
3912292,12416323
3912292,12416319
3912292,12416318
3912292,12416316
3912292,12416315
3912292,10774850
3912292,12416311
3912292,12416305
3912292,12416303
3912292,12416302
3912292,12416300
3912292,12416298
3912292,12416296
3912292,12416295
3912292,12416294
3912292,12386933
3912292,12386932
3912292,15090347
3912292,15167179
3912292,14899606
3912292,15167526
3912292,15167441
3912292,15086911
3912292,15167725
3912292,14599298
3912292,13183610
3912292,13703867
3912292,12845830
3912292,10566308
3912292,12639054
3912292,13721529
3912292,13825950
3912292,13736049
3912292,13715489
3912292,13703850
3912292,10753462
3912292,15466788
3912292,15466787
3912292,15396428
3912292,15396426
3912292,14442725
3912292,9137175
3912292,9140061
3912292,9812786
3912292,10305437
3912292,9201918
3912292,14165295
3912292,14269545
3912292,14291710
3912292,15551318
3912292,13720642
3912292,14094481
3912292,14094480
3912292,14094479
3912292,14094478
3912292,14094476
3912292,14094346
3912292,14094345
3912292,14094344
3912292,9605810
3912292,9605808
3912292,10590091
3912292,15189624
3912292,10074874
3912292,10185184
3912292,10074859
3912292,15217690
3912292,10074862
3912292,15530007
3912292,15493498
3912292,15294088
3912292,15435866
3912292,14363202
3912292,14363188
3912292,13721028
3912292,10780064
3912292,13720731
3912292,13193534
3912292,15091597
3912292,14363373
3912292,13711854
3912292,15125660
3912292,15125667
3912292,14618231
3912292,14603683
3912292,12874948
3912292,13710904
3912292,14363597
3912292,13741988
3912292,12845818
3912292,14363139
3912292,14663926
3912292,14663913
3912292,14735452
3912292,14663886
3912292,14663964
3912292,14663935
3912292,12654313
3912292,14617961
3912292,14617922
3912292,15430920
3912292,15430395
3912292,15430394
3912292,15430393
3912292,15430396
3912292,15254572
3912292,15215330
3912292,15385682
3912292,15385732
3912292,8853570
3912292,8220751
3912292,9605607
3912292,9605600
3912292,9605608
3912292,15190550
3912292,15190549
3912292,15190548
3912292,15190547
3912292,15190546
3912292,15190545
3912292,15190543
3912292,15190542
3912292,15190541
3912292,15190540
3912292,15190539
3912292,15190538
3912292,13814793
3912292,13077164
3912292,15498048
3912292,15414776
3912292,15414676
3912292,15342315
3912292,15408098
3912292,15408091
3912292,14600097
3912292,14600113
3912292,14215071
3912292,15408026
3912292,15408006
3912292,15407992
3912292,15408298
3912292,10404841
3912292,10662949
3912292,14905089
3912292,14353692
3912292,14353718
3912292,12771597
3912292,14353790
3912292,13838322
3912292,10037085
3912292,10191128
3912292,10119723
3912292,10037492
3912292,15385739
3912292,15385718
3912292,15385707
3912292,14455127
3912292,14455126
3912292,14455125
3912292,14455123
3912292,14455122
3912292,14389933
3912292,14389932
3912292,14389937
3912292,14389936
3912292,14389934
3912292,15216641
3912292,15216639
3912292,15574550
3912292,15575304
3912292,13402863
3912292,13402955
3912292,13402911
3912292,13403151
3912292,13402799
3912292,15575344
3912292,15575337
3912292,13882833
3912292,13882884
3912292,12319832
3912292,15578393
3912292,15358731
3912292,15358717
3912292,15358705
3912292,15358685
3912292,13066785
3912292,13152064
3912292,14121821
3912292,14143590
3912292,9333547
3912292,14927915
3912292,14954894
3912292,14295418
3912292,14972522
3912292,15103563
3912292,15103503
3912292,15000578
3912292,15103599
3912292,15071919
3912292,15071914
3912292,15071898
3912292,14311309
3912292,13303700
3912292,12934442
3912292,13937742
3912292,14901176
3912292,14901151
3912292,13281760
3912292,14530558
3912292,14358790
3912292,15342287
3912292,14215089
3912292,15265901
3912292,15265900
3912292,15265898
3912292,15265897
3912292,15265895
3912292,15216640
3912292,15216638
3912292,14631693
3912292,14104539
3912292,14104538
3912292,14104537
3912292,14104536
3912292,14104535
3912292,14104534
3912292,14104533
3912292,14104532
3912292,12301730
3912292,15216214
3912292,15216213
3912292,15216212
3912292,15216211
3912292,15216210
3912292,15216209
3912292,15216208
3912292,15216207
3912292,15216206
3912292,15216205
3912292,15216204
3912292,15216203
3912292,15216202
3912292,15216201
3912292,15216200
3912292,15216199
3912292,15216198
3912292,15216197
3912292,15216196
3912292,15216195
3912292,15237511
3912292,15286760
3912292,12331511
3912292,12313519
3912292,9762075
3912292,5172194
3912292,9762076
3912292,9762072
3912292,9762074
3912292,14343731
3912292,5518729
3912292,5568055
3912292,9762077
3912292,9762078
3912292,5172196
3912292,6117436
3912292,9762073
3912292,9762079
3912292,5329942
3912292,5172198
3912292,10030126
3912292,14426728
3912292,10030129
3912292,10030119
3912292,6634777
3912292,15225372
3912292,15327443
3912292,14989247
3912292,14966347
3912292,5396812
3912292,5396813
3912292,14966346
3912292,14966345
3912292,5396811
3912292,14966344
3912292,14989246
3912292,14989245
3912292,14966343
3912292,15296220
3912292,14329283
3912292,14329282
3912292,14329281
3912292,14329280
3912292,10037163
3912292,10037547
3912292,9660105
3912292,15565070
3912292,15340969
3912292,14892421
3912292,15565141
3912292,10768316
3912292,10275357
3912292,10061157
3912292,10274806
3912292,10061159
3912292,10061158
3912292,10080457
3912292,10324744
3912292,10324743
3912292,10324742
3912292,10324741
3912292,12093658
3912292,10768305
3912292,15273874
3912292,15293841
3912292,15291720
3912292,13303076
3912292,15350333
3912292,15350331
3912292,15350335
3912292,15499835
3912292,15173103
3912292,14042055
3912292,14042053
3912292,14042052
3912292,10404586
3912292,12325614
3912292,9314870
3912292,13442000
3912292,12595727
3912292,12595726
3912292,12595725
3912292,12595724
3912292,12595731
3912292,12595730
3912292,12595729
3912292,14792169
3912292,12595728
3912292,14208326
3912292,14208325
3912292,14208323
3912292,14208322
3912292,14208321
3912292,14208320
3912292,14208319
3912292,14208318
3912292,14208314
3912292,14208313
3912292,10520551
3912292,14208311
3912292,14208310
3912292,14208309
3912292,14208308
3912292,14208307
3912292,14208306
3912292,14208305
3912292,14208304
3912292,14208302
3912292,14208301
3912292,14208300
3912292,13096388
3912292,14208342
3912292,14208340
3912292,14208332
3912292,14208331
3912292,14208329
3912292,15296219
3912292,15296840
3912292,15296202
3912292,14682847
3912292,10158301
3912292,12445453
3912292,12445451
3912292,12445449
3912292,12445443
3912292,12445442
3912292,10801738
3912292,12445441
3912292,12445435
3912292,12445433
3912292,12445429
3912292,12445424
3912292,15004672
3912292,15004834
3912292,15004281
3912292,12445400
3912292,15292261
3912292,15492586
3912292,14682265
3912292,14682264
3912292,14413760
3912292,14682261
3912292,14519467
3912292,14682260
3912292,14519503
3912292,13818055
3912292,14705229
3912292,14705228
3912292,14682067
3912292,14705227
3912292,14705225
3912292,14682063
3912292,14705222
3912292,14669226
3912292,15514051
3912292,14682688
3912292,14682680
3912292,14682676
3912292,14682633
3912292,15477395
3912292,15477898
3912292,15477794
3912292,15477973
3912292,13335695
3912292,13365008
3912292,10158138
3912292,13411882
3912292,13408787
3912292,12274622
3912292,12326810
3912292,14848658
3912292,12976985
3912292,10751894
3912292,10751912
3912292,12713999
3912292,10751923
3912292,10751935
3912292,10309732
3912292,14560645
3912292,14434672
3912292,14073227
3912292,14443200
3912292,14443357
3912292,14443375
3912292,14443408
3912292,14443427
3912292,13440779
3912292,14443484
3912292,14446065
3912292,14446239
3912292,14446253
3912292,15463887
3912292,15463846
3912292,10397512
3912292,12907350
3912292,10186249
3912292,12313900
3912292,14477860
3912292,10061181
3912292,13408614
3912292,14481606
3912292,14481611
3912292,14484847
3912292,14484880
3912292,14484901
3912292,14485905
3912292,13867957
3912292,13868323
3912292,14254401
3912292,14365101
3912292,14823055
3912292,14822411
3912292,14279079
3912292,14282503
3912292,14282642
3912292,14282657
3912292,14823298
3912292,14823224
3912292,12707214
3912292,12525569
3912292,15350336
3912292,10480458
3912292,15348849
3912292,15334490
3912292,15089389
3912292,13161673
3912292,13448142
3912292,10501896
3912292,9997782
3912292,10501894
3912292,10501892
3912292,10501891
3912292,9997774
3912292,10501888
3912292,9997772
3912292,9997771
3912292,10501885
3912292,9997766
3912292,10251933
3912292,9997762
3912292,10501878
3912292,10501870
3912292,9997784
3912292,10501898
3912292,13792757
3912292,14084616
3912292,14929774
3912292,13191627
3912292,14926379
3912292,14733969
3912292,14316196
3912292,10662883
3912292,9314883
3912292,13462841
3912292,13464582
3912292,12655068
3912292,13501021
3912292,13515404
3912292,9792141
3912292,10309799
3912292,14681446
3912292,14681713
3912292,14681500
3912292,12835573
3912292,10583233
3912292,13191625
3912292,13191623
3912292,13596575
3912292,9763918
3912292,9763917
3912292,9763921
3912292,9763915
3912292,14220626
3912292,9763916
3912292,14580050
3912292,14580049
3912292,14580048
3912292,14580047
3912292,14580046
3912292,14580045
3912292,14580044
3912292,13207747
3912292,14580043
3912292,14580042
3912292,15433411
3912292,15433319
3912292,15433187
3912292,12733469
3912292,14402281
3912292,10716916
3912292,14402510
3912292,8104960
3912292,13191699
3912292,8104961
3912292,14847433
3912292,14847431
3912292,15423949
3912292,15424195
3912292,15424147
3912292,15422866
3912292,15423412
3912292,13287281
3912292,15358529
3912292,15417151
3912292,15417138
3912292,15417122
3912292,15417068
3912292,15417056
3912292,15417014
3912292,15417201
3912292,15358454
3912292,10274794
3912292,14001629
3912292,10257552
3912292,9665673
3912292,9665670
3912292,9665672
3912292,14541131
3912292,12655435
3912292,12655434
3912292,10309674
3912292,10309710
3912292,10642108
3912292,14346314
3912292,10642113
3912292,12266967
3912292,14986968
3912292,10137988
3912292,10137986
3912292,10137987
3912292,10137985
3912292,10137984
3912292,15437638
3912292,15437971
3912292,15432820
3912292,15432749
3912292,15432703
3912292,15423769
3912292,15423829
3912292,14866189
3912292,13179931
3912292,14425363
3912292,14268149
3912292,14139124
3912292,10800130
3912292,14717496
3912292,15052582
3912292,15054025
3912292,12518331
3912292,10706340
3912292,14359126
3912292,15113928
3912292,15113910
3912292,15126921
3912292,15126954
3912292,15126949
3912292,15126942
3912292,14408414
3912292,14408413
3912292,13288365
3912292,10613550
3912292,10613549
3912292,10613548
3912292,10613547
3912292,10613546
3912292,10613545
3912292,10613543
3912292,13830608
3912292,13830607
3912292,14211902
3912292,14596857
3912292,14778016
3912292,15020026
3912292,15020020
3912292,15020016
3912292,14232037
3912292,14254319
3912292,14602689
3912292,9667888
3912292,13037769
3912292,13037768
3912292,13037767
3912292,15397480
3912292,15357546
3912292,13908210
3912292,12413643
3912292,14555900
3912292,14684400
3912292,14892092
3912292,14983330
3912292,14682007
3912292,15433883
3912292,15362798
3912292,6116322
3912292,14036000
3912292,14035999
3912292,8722321
3912292,13225549
3912292,13225548
3912292,13225547
3912292,13219448
3912292,13225543
3912292,14266912
3912292,14266907
3912292,13748992
3912292,14266904
3912292,12487962
3912292,12487961
3912292,12487958
3912292,12487957
3912292,12487956
3912292,12487955
3912292,5493182
3912292,5493177
3912292,5493180
3912292,5493175
3912292,5493195
3912292,5493189
3912292,5493183
3912292,5493192
3912292,5493178
3912292,5493181
3912292,5493174
3912292,5493186
3912292,15047058
3912292,15047057
3912292,15047056
3912292,15047055
3912292,15047054
3912292,15047053
3912292,15047052
3912292,14560704
3912292,14560703
3912292,14560702
3912292,14560701
3912292,14560700
3912292,14560699
3912292,14560698
3912292,14560697
3912292,14560696
3912292,14560695
3912292,14560694
3912292,14560693
3912292,14560692
3912292,14145957
3912292,14560691
3912292,14145936
3912292,14560690
3912292,14560685
3912292,14560683
3912292,14560682
3912292,14560681
3912292,14560679
3912292,14560677
3912292,14560675
3912292,14560674
3912292,14560673
3912292,14560672
3912292,14560671
3912292,14560670
3912292,14560669
3912292,14560668
3912292,15552108
3912292,15552085
3912292,15552064
3912292,15249962
3912292,15250223
3912292,15250207
3912292,15250130
3912292,15513346
3912292,15074303
3912292,15519329
3912292,15474078
3912292,15519283
3912292,15519268
3912292,15519235
3912292,15519208
3912292,15520667
3912292,15519150
3912292,15075679
3912292,15519518
3912292,15519503
3912292,15519490
3912292,15519476
3912292,15519708
3912292,15520152
3912292,15399541
3912292,15197164
3912292,15399553
3912292,15259457
3912292,15251129
3912292,15493760
3912292,15478322
3912292,15496123
3912292,15496116
3912292,15496084
3912292,15496025
3912292,15493467
3912292,15493448
3912292,15493740
3912292,15496155
3912292,15474666
3912292,15492537
3912292,15491054
3912292,15491018
3912292,15491000
3912292,15490954
3912292,15474796
3912292,5390615
3912292,9547399
3912292,9547393
3912292,15485713
3912292,15487123
3912292,15487188
3912292,15487161
3912292,15487153
3912292,15478825
3912292,13321815
3912292,15072850
3912292,15483957
3912292,15483940
3912292,15264481
3912292,15232875
3912292,15481003
3912292,15481367
3912292,15481342
3912292,12806745
3912292,15478493
3912292,15478428
3912292,15478409
3912292,15074033
3912292,15476423
3912292,15476689
3912292,15076380
3912292,15478892
3912292,15478889
3912292,15074078
3912292,14469372
3912292,14745963
3912292,15478844
3912292,15478822
3912292,15478819
3912292,15474095
3912292,15072884
3912292,15454905
3912292,14596326
3912292,14829523
3912292,15072851
3912292,15463269
3912292,15478782
3912292,15472041
3912292,15473642
3912292,8699892
3912292,13748163
3912292,8886049
3912292,13748341
3912292,15438798
3912292,15474747
3912292,9616045
3912292,15475434
3912292,15475431
3912292,15475425
3912292,15475417
3912292,8848884
3912292,13496049
3912292,8829408
3912292,5961942
3912292,15168587
3912292,10655124
3912292,8165747
3912292,12165286
3912292,12165285
3912292,8202206
3912292,8148760
3912292,8149311
3912292,12165284
3912292,12165282
3912292,12165281
3912292,8204348
3912292,12165280
3912292,8141352
3912292,12165279
3912292,12165278
3912292,12315926
3912292,12165277
3912292,12165276
3912292,8141368
3912292,12165275
3912292,12165274
3912292,12165273
3912292,12165272
3912292,8202300
3912292,10241951
3912292,12165271
3912292,12165270
3912292,12165269
3912292,13748922
3912292,13782468
3912292,15454928
3912292,14911733
3912292,14912014
3912292,14912004
3912292,14911965
3912292,14911912
3912292,12338623
3912292,13757104
3912292,13757163
3912292,13757193
3912292,10485904
3912292,14550516
3912292,14550465
3912292,14550415
3912292,14488317
3912292,14378488
3912292,14488570
3912292,14488446
3912292,12350832
3912292,12351023
3912292,5725787
3912292,5475680
3912292,12655584
3912292,14754169
3912292,14754109
3912292,14753917
3912292,14631130
3912292,14631449
3912292,14631591
3912292,14631481
3912292,14632198
3912292,14632185
3912292,14020507
3912292,13919128
3912292,13942391
3912292,10490235
3912292,13942531
3912292,13868374
3912292,13521509
3912292,12313653
3912292,5395840
3912292,5395839
3912292,13002069
3912292,10471768
3912292,10471720
3912292,12768716
3912292,12768715
3912292,10468645
3912292,13002068
3912292,13769203
3912292,13942100
3912292,13942180
3912292,13942310
3912292,13942469
3912292,13901185
3912292,13968316
3912292,13968318
3912292,14216538
3912292,13526156
3912292,13757188
3912292,13769557
3912292,13769635
3912292,13769722
3912292,13769764
3912292,13769793
3912292,13770123
3912292,10158119
3912292,10186251
3912292,14326010
3912292,12667920
3912292,13895969
3912292,13919056
3912292,13919074
3912292,13919090
3912292,13919153
3912292,9676540
3912292,9676550
3912292,13483761
3912292,13769378
3912292,13769405
3912292,13895902
3912292,12274734
3912292,12274569
3912292,13373405
3912292,12661843
3912292,13366864
3912292,13386269
3912292,13377286
3912292,13377561
3912292,10437331
3912292,12339770
3912292,12339852
3912292,12307060
3912292,12307101
3912292,12274557
3912292,5631068
3912292,12274730
3912292,12274767
3912292,10490372
3912292,12274842
3912292,10158306
3912292,12274555
3912292,12313712
3912292,12390162
3912292,15088082
3912292,6396272
3912292,13408438
3912292,13503434
3912292,13526150
3912292,14220403
3912292,14231175
3912292,12613899
3912292,12613898
3912292,12613896
3912292,12613892
3912292,14226082
3912292,14226084
3912292,14226086
3912292,14226081
3912292,13955979
3912292,14991715
3912292,14991813
3912292,14992868
3912292,14309801
3912292,10123064
3912292,10382962
3912292,13367660
3912292,13408404
3912292,13483821
3912292,13490385
3912292,13490471
3912292,13490463
3912292,13514042
3912292,13518483
3912292,14331170
3912292,14331169
3912292,14331168
3912292,14331167
3912292,14331166
3912292,14331165
3912292,14331164
3912292,14306367
3912292,15450237
3912292,8824903
3912292,15512120
3912292,15512098
3912292,14793518
3912292,14792285
3912292,15467808
3912292,15467880
3912292,15467617
3912292,14893745
3912292,14956303
3912292,14956304
3912292,14956305
3912292,15446159
3912292,15074751
3912292,13530955
3912292,15538668
3912292,10477891
3912292,10478049
3912292,9676548
3912292,15438815
3912292,15435630
3912292,14473680
3912292,5017314
3912292,10158316
3912292,13173443
3912292,13173441
3912292,13173440
3912292,12787265
3912292,13173438
3912292,13173436
3912292,8829139
3912292,12674102
3912292,12674101
3912292,12674100
3912292,12787085
3912292,12658995
3912292,12706591
3912292,12657840
3912292,12674098
3912292,10737045
3912292,10737044
3912292,10737043
3912292,10737042
3912292,10737041
3912292,10737040
3912292,10737038
3912292,10614251
3912292,13073334
3912292,10614250
3912292,13046382
3912292,15426805
3912292,15426768
3912292,15232879
3912292,14171399
3912292,5377581
3912292,9314470
3912292,5377580
3912292,5377582
3912292,10321143
3912292,6156861
3912292,12698959
3912292,13895060
3912292,14610769
3912292,14610736
3912292,14610669
3912292,14610961
3912292,14610947
3912292,14610887
3912292,14610461
3912292,14610804
3912292,14610781
3912292,10646305
3912292,10398263
3912292,13628342
3912292,9414451
3912292,9414470
3912292,8058382
3912292,9414427
3912292,14382564
3912292,15512233
3912292,15531755
3912292,15519510
3912292,15512218
3912292,15462050
3912292,14574488
3912292,14561038
3912292,15550434
3912292,15073192
3912292,15477185
3912292,15477162
3912292,13746538
3912292,13746537
3912292,13746536
3912292,13746535
3912292,13746534
3912292,12987190
3912292,12974277
3912292,13746533
3912292,13746530
3912292,13746529
3912292,12373237
3912292,13746520
3912292,13746512
3912292,15173148
3912292,15153839
3912292,15151704
3912292,15393920
3912292,14360322
3912292,14298779
3912292,13913992
3912292,14267698
3912292,14857132
3912292,14384626
3912292,14220188
3912292,10407683
3912292,12908716
3912292,14127996
3912292,12899703
3912292,13129793
3912292,14603701
3912292,14443254
3912292,14219535
3912292,14224679
3912292,14224610
3912292,12895737
3912292,14188698
3912292,12908880
3912292,10651402
3912292,13303672
3912292,14127499
3912292,12908939
3912292,10702825
3912292,14203985
3912292,15081591
3912292,13722334
3912292,15345407
3912292,15350609
3912292,5533920
3912292,5408619
3912292,5533926
3912292,5533925
3912292,5408609
3912292,5533918
3912292,5533919
3912292,5408613
3912292,5533922
3912292,5408612
3912292,5408614
3912292,5408615
3912292,5533923
3912292,5408611
3912292,5533921
3912292,5408616
3912292,5533924
3912292,5990504
3912292,5408610
3912292,5533917
3912292,5408618
3912292,5408617
3912292,13240313
3912292,12410144
3912292,14403741
3912292,9228705
3912292,14316241
3912292,14577827
3912292,14996715
3912292,14996882
3912292,13191164
3912292,14480987
3912292,14127418
3912292,14323430
3912292,14322798
3912292,14984916
3912292,14200397
3912292,14159861
3912292,13947156
3912292,14223283
3912292,15409092
3912292,15409065
3912292,14834436
3912292,14335142
3912292,15296217
3912292,15296216
3912292,15296215
3912292,15296839
3912292,15296837
3912292,15296835
3912292,15296841
3912292,15296836
3912292,15296838
3912292,14821595
3912292,15312753
3912292,15312757
3912292,15312758
3912292,15312752
3912292,15312754
3912292,15264528
3912292,12639452
3912292,5403433
3912292,5403434
3912292,5403440
3912292,5403441
3912292,5403436
3912292,5316132
3912292,5403437
3912292,5403435
3912292,5403439
3912292,5403438
3912292,15008447
3912292,15423444
3912292,15411559
3912292,14557963
3912292,12421885
3912292,12421883
3912292,12421882
3912292,12421880
3912292,12421878
3912292,12574152
3912292,12574151
3912292,12574044
3912292,12574043
3912292,12574042
3912292,12574041
3912292,12574040
3912292,12574039
3912292,12574038
3912292,12574037
3912292,12574036
3912292,15412678
3912292,14775663
3912292,14560825
3912292,14560435
3912292,14558040
3912292,14557974
3912292,14541999
3912292,14842847
3912292,14986296
3912292,14986551
3912292,13396371
3912292,14986608
3912292,14426926
3912292,10113726
3912292,5419286
3912292,5376562
3912292,5380726
3912292,9431493
3912292,5380722
3912292,5380725
3912292,9431470
3912292,5380724
3912292,5380723
3912292,5380727
3912292,15293038
3912292,15293489
3912292,15044493
3912292,12383467
3912292,15280367
3912292,14762764
3912292,14330119
3912292,14331130
3912292,14697515
3912292,15280500
3912292,14984890
3912292,15280389
3912292,14672576
3912292,14985041
3912292,15567854
3912292,15568077
3912292,15568019
3912292,6933238
3912292,15568222
3912292,8497445
3912292,15506652
3912292,15518586
3912292,15518585
3912292,15518584
3912292,15518583
3912292,15208999
3912292,15477848
3912292,15477825
3912292,15477807
3912292,5475871
3912292,5448140
3912292,8556290
3912292,5646643
3912292,10121662
3912292,10369802
3912292,10369799
3912292,8552124
3912292,8552135
3912292,6112321
3912292,10198545
3912292,8595455
3912292,5395014
3912292,5501297
3912292,10198544
3912292,5403480
3912292,12595559
3912292,10683382
3912292,5403479
3912292,5403482
3912292,12595558
3912292,12595557
3912292,12595556
3912292,10061086
3912292,9665870
3912292,9665873
3912292,9665865
3912292,9665872
3912292,7841014
3912292,10653760
3912292,10653759
3912292,10653755
3912292,10653754
3912292,10359431
3912292,10369805
3912292,10369804
3912292,10369803
3912292,15136434
3912292,15462290
3912292,14363173
3912292,14573179
3912292,15106342
3912292,14309384
3912292,14308397
3912292,15123233
3912292,15123143
3912292,15114685
3912292,14309507
3912292,15123072
3912292,13752310
3912292,9312597
3912292,9102138
3912292,14977810
3912292,15000326
3912292,15000527
3912292,15044772
3912292,15044765
3912292,15044752
3912292,15044741
3912292,15044733
3912292,15044716
3912292,15044670
3912292,14978565
3912292,14978505
3912292,14978461
3912292,14978423
3912292,14978079
3912292,14980611
3912292,15016244
3912292,12449291
3912292,14616829
3912292,15016555
3912292,15016497
3912292,15038171
3912292,14980623
3912292,15050176
3912292,12608444
3912292,15022937
3912292,15000429
3912292,15424236
3912292,15424227
3912292,14616873
3912292,15016661
3912292,15016616
3912292,15016607
3912292,15016590
3912292,9314876
3912292,15424203
3912292,13706980
3912292,15194889
3912292,15194888
3912292,15194887
3912292,15194886
3912292,15194885
3912292,15194884
3912292,15194883
